"REF_DATE","GEO","DGUID","Assets and debts","Net worth quintiles","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758936","3.25.4.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752616","3.25.4.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752617","3.25.4.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752618","3.25.5.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758937","3.25.5.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80758938","3.25.5.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758939","3.25.5.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752619","3.25.5.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752620","3.25.5.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752621","3.25.6.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758940","3.25.6.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80758941","3.25.6.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758942","3.25.6.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752622","3.25.6.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Vehicle loans","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752623","3.25.6.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80752624","3.26.1.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80758943","3.26.1.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80758944","3.26.1.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Total, all net worth quintiles","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758945","3.26.1.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Total, all net worth quintiles","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752625","3.26.1.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Total, all net worth quintiles","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752626","3.26.1.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Lowest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752627","3.26.2.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Lowest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758946","3.26.2.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Lowest net worth quintile","Number of family units","Number","223","thousands","3","v80758947","3.26.2.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Lowest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758948","3.26.2.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Lowest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752628","3.26.2.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Lowest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752629","3.26.2.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Second net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752630","3.26.3.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Second net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758949","3.26.3.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Second net worth quintile","Number of family units","Number","223","thousands","3","v80758950","3.26.3.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Second net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758951","3.26.3.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Second net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752631","3.26.3.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Second net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752632","3.26.3.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Middle net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752633","3.26.4.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Middle net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758952","3.26.4.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Middle net worth quintile","Number of family units","Number","223","thousands","3","v80758953","3.26.4.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758954","3.26.4.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752634","3.26.4.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752635","3.26.4.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752636","3.26.5.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758955","3.26.5.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80758956","3.26.5.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758957","3.26.5.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752637","3.26.5.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752638","3.26.5.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752639","3.26.6.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758958","3.26.6.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80758959","3.26.6.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758960","3.26.6.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752640","3.26.6.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Other debt","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752641","3.26.6.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80752642","3.27.1.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80758961","3.27.1.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80758962","3.27.1.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Total, all net worth quintiles","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758963","3.27.1.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Total, all net worth quintiles","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752643","3.27.1.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Total, all net worth quintiles","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752644","3.27.1.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Lowest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752645","3.27.2.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Lowest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758964","3.27.2.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Lowest net worth quintile","Number of family units","Number","223","thousands","3","v80758965","3.27.2.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Lowest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758966","3.27.2.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Lowest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752646","3.27.2.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Lowest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752647","3.27.2.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Second net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752648","3.27.3.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Second net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758967","3.27.3.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Second net worth quintile","Number of family units","Number","223","thousands","3","v80758968","3.27.3.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Second net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758969","3.27.3.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Second net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752649","3.27.3.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Second net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752650","3.27.3.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Middle net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752651","3.27.4.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Middle net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758970","3.27.4.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Middle net worth quintile","Number of family units","Number","223","thousands","3","v80758971","3.27.4.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758972","3.27.4.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752652","3.27.4.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752653","3.27.4.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752654","3.27.5.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758973","3.27.5.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80758974","3.27.5.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758975","3.27.5.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752655","3.27.5.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752656","3.27.5.6","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752657","3.27.6.1","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758976","3.27.6.2","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80758977","3.27.6.3","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758978","3.27.6.4","","..","","","1"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752658","3.27.6.5","","..","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net Worth (assets less debts)","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752659","3.27.6.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80752660","4.1.1.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80758979","4.1.1.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80758980","4.1.1.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Total, all net worth quintiles","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758981","4.1.1.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Total, all net worth quintiles","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752661","4.1.1.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Total, all net worth quintiles","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752662","4.1.1.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Lowest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752663","4.1.2.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Lowest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758982","4.1.2.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Lowest net worth quintile","Number of family units","Number","223","thousands","3","v80758983","4.1.2.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Lowest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758984","4.1.2.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Lowest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752664","4.1.2.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Lowest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752665","4.1.2.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Second net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752666","4.1.3.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Second net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758985","4.1.3.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Second net worth quintile","Number of family units","Number","223","thousands","3","v80758986","4.1.3.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Second net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758987","4.1.3.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Second net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752667","4.1.3.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Second net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752668","4.1.3.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Middle net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752669","4.1.4.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Middle net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758988","4.1.4.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Middle net worth quintile","Number of family units","Number","223","thousands","3","v80758989","4.1.4.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758990","4.1.4.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752670","4.1.4.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752671","4.1.4.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752672","4.1.5.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758991","4.1.5.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80758992","4.1.5.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758993","4.1.5.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752673","4.1.5.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752674","4.1.5.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752675","4.1.6.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80758994","4.1.6.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80758995","4.1.6.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758996","4.1.6.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Total assets","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752676","4.1.6.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Total assets","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752677","4.1.6.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80752678","4.2.1.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80758997","4.2.1.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80758998","4.2.1.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Total, all net worth quintiles","Percentage of family units holding asset or debt","Percent","239","units ","0","v80758999","4.2.1.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Total, all net worth quintiles","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752679","4.2.1.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Total, all net worth quintiles","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752680","4.2.1.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Lowest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752681","4.2.2.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Lowest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759000","4.2.2.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Lowest net worth quintile","Number of family units","Number","223","thousands","3","v80759001","4.2.2.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Lowest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759002","4.2.2.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Lowest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752682","4.2.2.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Lowest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752683","4.2.2.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Second net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752684","4.2.3.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Second net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759003","4.2.3.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Second net worth quintile","Number of family units","Number","223","thousands","3","v80759004","4.2.3.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Second net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759005","4.2.3.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Second net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752685","4.2.3.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Second net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752686","4.2.3.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Middle net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752687","4.2.4.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Middle net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759006","4.2.4.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Middle net worth quintile","Number of family units","Number","223","thousands","3","v80759007","4.2.4.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Middle net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759008","4.2.4.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Middle net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752688","4.2.4.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Middle net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752689","4.2.4.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Fourth net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752690","4.2.5.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Fourth net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759009","4.2.5.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Fourth net worth quintile","Number of family units","Number","223","thousands","3","v80759010","4.2.5.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Fourth net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759011","4.2.5.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Fourth net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752691","4.2.5.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Fourth net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752692","4.2.5.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Highest net worth quintile","Dollars","2012 constant dollars","23","millions","6","v80752693","4.2.6.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Highest net worth quintile","Percentage of total assets or total debts","Percent","239","units ","0","v80759012","4.2.6.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Highest net worth quintile","Number of family units","Number","223","thousands","3","v80759013","4.2.6.3","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Highest net worth quintile","Percentage of family units holding asset or debt","Percent","239","units ","0","v80759014","4.2.6.4","","..","","","1"
"2005","Prince Edward Island","2016A000211","Private pension assets","Highest net worth quintile","Median amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752694","4.2.6.5","","..","","","0"
"2005","Prince Edward Island","2016A000211","Private pension assets","Highest net worth quintile","Average amount for family units holding asset or debt","2012 constant dollars","23","units ","0","v80752695","4.2.6.6","","..","","","0"
"2005","Prince Edward Island","2016A000211","Registered Retirement Savings Plans (RRSPs), Registered Retirement Income Funds (RRIFs), Locked-in Retirement Accounts (LIRAs) and other","Total, all net worth quintiles","Dollars","2012 constant dollars","23","millions","6","v80752696","4.3.1.1","","..","","","0"
"2005","Prince Edward Island","2016A000211","Registered Retirement Savings Plans (RRSPs), Registered Retirement Income Funds (RRIFs), Locked-in Retirement Accounts (LIRAs) and other","Total, all net worth quintiles","Percentage of total assets or total debts","Percent","239","units ","0","v80759015","4.3.1.2","","..","","","1"
"2005","Prince Edward Island","2016A000211","Registered Retirement Savings Plans (RRSPs), Registered Retirement Income Funds (RRIFs), Locked-in Retirement Accounts (LIRAs) and other","Total, all net worth quintiles","Number of family units","Number","223","thousands","3","v80759016","4.3.1.3","","..","","","0"
